"HCR","CU","year","H.50","H.25","H.75"
"fixed.ER.15","Nordenskiold",2043,403.5,199,778.5
"fixed.ER.15","Nordenskiold",2044,388,186.5,773.75
"fixed.ER.15","Nordenskiold",2045,394,207,760.75
"fixed.ER.15","Nordenskiold",2046,393.5,199,743.25
"fixed.ER.15","Nordenskiold",2047,392,189.75,722
"fixed.ER.15","Nordenskiold",2048,380.5,191.75,703
"fixed.ER.15","Nordenskiold",2049,381.5,188.75,722.75
"fixed.ER.15","Nordenskiold",2050,397,203,739.75
"fixed.ER.15","Nordenskiold",2051,414,196.75,794.75
"fixed.ER.15","NorthernYukonR.andtribs.",2024,0,0,0
"fixed.ER.15","NorthernYukonR.andtribs.",2025,462.5,389,547
"fixed.ER.15","NorthernYukonR.andtribs.",2026,738,599,928
"fixed.ER.15","NorthernYukonR.andtribs.",2027,1034.5,809,1289.75
"fixed.ER.15","NorthernYukonR.andtribs.",2028,887,709,1150.25
"fixed.ER.15","NorthernYukonR.andtribs.",2029,1118,899.25,1409.25
"fixed.ER.15","NorthernYukonR.andtribs.",2030,1267.5,999,1613.25
"fixed.ER.15","NorthernYukonR.andtribs.",2031,1449.5,1130.5,1839.25
"fixed.ER.15","NorthernYukonR.andtribs.",2032,1662,1315.75,2037
"fixed.ER.15","NorthernYukonR.andtribs.",2033,1714.5,1401.75,2079
"fixed.ER.15","NorthernYukonR.andtribs.",2034,1705.5,1392,2071.75
"fixed.ER.15","NorthernYukonR.andtribs.",2035,1741,1423.75,2096
"fixed.ER.15","NorthernYukonR.andtribs.",2036,1718,1412,2083
"fixed.ER.15","NorthernYukonR.andtribs.",2037,1688,1387.75,1995
"fixed.ER.15","NorthernYukonR.andtribs.",2038,1657.5,1371.5,1991
"fixed.ER.15","NorthernYukonR.andtribs.",2039,1676.5,1397.75,2001.75
"fixed.ER.15","NorthernYukonR.andtribs.",2040,1672.5,1403.25,1970
"fixed.ER.15","NorthernYukonR.andtribs.",2041,1708.5,1452.75,2006.25
"fixed.ER.15","NorthernYukonR.andtribs.",2042,1734,1463.5,2041.5
"fixed.ER.15","NorthernYukonR.andtribs.",2043,1739.5,1442.75,2043.25
"fixed.ER.15","NorthernYukonR.andtribs.",2044,1724,1455.75,2056
"fixed.ER.15","NorthernYukonR.andtribs.",2045,1744.5,1459,2072
"fixed.ER.15","NorthernYukonR.andtribs.",2046,1724,1437.25,2053.75
"fixed.ER.15","NorthernYukonR.andtribs.",2047,1702,1407.5,2010.25
"fixed.ER.15","NorthernYukonR.andtribs.",2048,1698,1405.5,2022.25
"fixed.ER.15","NorthernYukonR.andtribs.",2049,1693,1402.75,2015.25
"fixed.ER.15","NorthernYukonR.andtribs.",2050,1682.5,1412.75,2012.25
"fixed.ER.15","NorthernYukonR.andtribs.",2051,1695,1417,2036.25
"fixed.ER.15","Pelly",2024,0,0,0
"fixed.ER.15","Pelly",2025,473.5,405,566
"fixed.ER.15","Pelly",2026,951,784.75,1171
"fixed.ER.15","Pelly",2027,1328,1088.75,1608.25
"fixed.ER.15","Pelly",2028,873,692,1061.75
"fixed.ER.15","Pelly",2029,889,707,1102.25
"fixed.ER.15","Pelly",2030,1048,834,1335.5
"fixed.ER.15","Pelly",2031,1520,1169,1943.75
"fixed.ER.15","Pelly",2032,1977,1546.75,2503.5
"fixed.ER.15","Pelly",2033,2028.5,1586.75,2573
"fixed.ER.15","Pelly",2034,1846.5,1426.75,2377
"fixed.ER.15","Pelly",2035,1939,1492.75,2510.5
"fixed.ER.15","Pelly",2036,2162.5,1677,2718.75
"fixed.ER.15","Pelly",2037,2370,1911,2892.5
"fixed.ER.15","Pelly",2038,2451,1961.75,3022.25
"fixed.ER.15","Pelly",2039,2452.5,1982.75,3010
"fixed.ER.15","Pelly",2040,2441,1980.75,2953.25
"fixed.ER.15","Pelly",2041,2469.5,2018,3025
"fixed.ER.15","Pelly",2042,2518,2033.75,3076.5
"fixed.ER.15","Pelly",2043,2511,2026,3062.5
"fixed.ER.15","Pelly",2044,2512.5,2061.5,3058.5
"fixed.ER.15","Pelly",2045,2508,2057,3075
"fixed.ER.15","Pelly",2046,2519,2044.25,3070.75
"fixed.ER.15","Pelly",2047,2518.5,2033.5,3078.25
"fixed.ER.15","Pelly",2048,2540.5,2040.75,3105
"fixed.ER.15","Pelly",2049,2510,2047.75,3084.25
"fixed.ER.15","Pelly",2050,2521.5,2038.25,3098.5
"fixed.ER.15","Pelly",2051,2504,2057.75,3133.75
"fixed.ER.15","Stewart",2024,0,0,0
"fixed.ER.15","Stewart",2025,424,354,516.25
"fixed.ER.15","Stewart",2026,608,467.75,776.25
"fixed.ER.15","Stewart",2027,689,515.75,918
"fixed.ER.15","Stewart",2028,487.5,370,662
"fixed.ER.15","Stewart",2029,719,529,962.25
"fixed.ER.15","Stewart",2030,928,686,1224.25
"fixed.ER.15","Stewart",2031,959,703.75,1275.5
"fixed.ER.15","Stewart",2032,962.5,711,1275.25
"fixed.ER.15","Stewart",2033,939.5,681,1276
"fixed.ER.15","Stewart",2034,917,662.75,1228.25
"fixed.ER.15","Stewart",2035,876.5,646,1203.25
"fixed.ER.15","Stewart",2036,841.5,606.75,1125.5
"fixed.ER.15","Stewart",2037,841,605.5,1125
"fixed.ER.15","Stewart",2038,855.5,609.75,1144.25
"fixed.ER.15","Stewart",2039,862,622.75,1142.25
"fixed.ER.15","Stewart",2040,883,661,1159
"fixed.ER.15","Stewart",2041,933,687.75,1205.25
"fixed.ER.15","Stewart",2042,926.5,702.5,1219
"fixed.ER.15","Stewart",2043,911,683,1212.25
"fixed.ER.15","Stewart",2044,900,663,1179
"fixed.ER.15","Stewart",2045,889,656.5,1194.5
"fixed.ER.15","Stewart",2046,871.5,640.5,1186
"fixed.ER.15","Stewart",2047,844.5,621,1169.75
"fixed.ER.15","Stewart",2048,845,620.75,1170
"fixed.ER.15","Stewart",2049,860,633.75,1177.25
"fixed.ER.15","Stewart",2050,885,619,1177.25
"fixed.ER.15","Stewart",2051,879,643.5,1187
"fixed.ER.15","UpperYukonR.",2024,0,0,0
"fixed.ER.15","UpperYukonR.",2025,505.5,405.75,641
"fixed.ER.15","UpperYukonR.",2026,708.5,484,982.25
"fixed.ER.15","UpperYukonR.",2027,778.5,517.75,1137
"fixed.ER.15","UpperYukonR.",2028,502.5,343.75,742
"fixed.ER.15","UpperYukonR.",2029,616,400,928
"fixed.ER.15","UpperYukonR.",2030,925.5,593.75,1446.25
"fixed.ER.15","UpperYukonR.",2031,1008,653.75,1516.25
"fixed.ER.15","UpperYukonR.",2032,1026,653.5,1539
"fixed.ER.15","UpperYukonR.",2033,971.5,616,1549
"fixed.ER.15","UpperYukonR.",2034,959,602,1494.25
"fixed.ER.15","UpperYukonR.",2035,952,610,1490.5
"fixed.ER.15","UpperYukonR.",2036,928.5,602,1501.25
"fixed.ER.15","UpperYukonR.",2037,913,597.25,1472.5
"fixed.ER.15","UpperYukonR.",2038,924.5,602,1465.25
"fixed.ER.15","UpperYukonR.",2039,935,598.5,1435
"fixed.ER.15","UpperYukonR.",2040,926,587.5,1465.25
"fixed.ER.15","UpperYukonR.",2041,951,600.75,1465
"fixed.ER.15","UpperYukonR.",2042,959.5,607.75,1441.25
"fixed.ER.15","UpperYukonR.",2043,962,607.75,1476.5
"fixed.ER.15","UpperYukonR.",2044,955.5,603.75,1458.25
"fixed.ER.15","UpperYukonR.",2045,945.5,590.75,1458.5
"fixed.ER.15","UpperYukonR.",2046,934.5,601,1475.25
"fixed.ER.15","UpperYukonR.",2047,918,587,1404.75
"fixed.ER.15","UpperYukonR.",2048,925,592.75,1435.75
"fixed.ER.15","UpperYukonR.",2049,918,588,1463
"fixed.ER.15","UpperYukonR.",2050,928.5,547.75,1460.5
"fixed.ER.15","UpperYukonR.",2051,930,561.25,1512.25
"fixed.ER.15","Whiteandtribs.",2024,0,0,0
"fixed.ER.15","Whiteandtribs.",2025,222,172,273
"fixed.ER.15","Whiteandtribs.",2026,361.5,290,473
"fixed.ER.15","Whiteandtribs.",2027,646,493,828.25
"fixed.ER.15","Whiteandtribs.",2028,650.5,513,852
"fixed.ER.15","Whiteandtribs.",2029,509.5,388,675
"fixed.ER.15","Whiteandtribs.",2030,501,365,704.25
"fixed.ER.15","Whiteandtribs.",2031,632,469,868.5
"fixed.ER.15","Whiteandtribs.",2032,820.5,623.5,1110.25
"fixed.ER.15","Whiteandtribs.",2033,913,688,1217
"fixed.ER.15","Whiteandtribs.",2034,905.5,685,1179
"fixed.ER.15","Whiteandtribs.",2035,883.5,656.5,1145
"fixed.ER.15","Whiteandtribs.",2036,885,664.5,1186
"fixed.ER.15","Whiteandtribs.",2037,951.5,721,1197.25
"fixed.ER.15","Whiteandtribs.",2038,975,759,1230
"fixed.ER.15","Whiteandtribs.",2039,991.5,763,1242.25
"fixed.ER.15","Whiteandtribs.",2040,987,745.5,1251
"fixed.ER.15","Whiteandtribs.",2041,981.5,763.5,1288
"fixed.ER.15","Whiteandtribs.",2042,1009,777,1274.75
"fixed.ER.15","Whiteandtribs.",2043,1014,788.75,1283
"fixed.ER.15","Whiteandtribs.",2044,994,788,1280.5
"fixed.ER.15","Whiteandtribs.",2045,1021,788.75,1289.5
"fixed.ER.15","Whiteandtribs.",2046,1003.5,777.5,1275
"fixed.ER.15","Whiteandtribs.",2047,985,756,1262
"fixed.ER.15","Whiteandtribs.",2048,992,776.75,1267.75
"fixed.ER.15","Whiteandtribs.",2049,1005,784,1269.25
"fixed.ER.15","Whiteandtribs.",2050,1018,792.5,1304
"fixed.ER.15","Whiteandtribs.",2051,1005,786,1308.25
"fixed.ER.15","YukonR.Teslinheadwaters",2024,0,0,0
"fixed.ER.15","YukonR.Teslinheadwaters",2025,805,671,950.5
"fixed.ER.15","YukonR.Teslinheadwaters",2026,962,787,1212.25
"fixed.ER.15","YukonR.Teslinheadwaters",2027,1108,896,1407
"fixed.ER.15","YukonR.Teslinheadwaters",2028,1121.5,861.75,1402.25
"fixed.ER.15","YukonR.Teslinheadwaters",2029,1430,1144,1821.25
"fixed.ER.15","YukonR.Teslinheadwaters",2030,1519.5,1207.75,1905.25
"fixed.ER.15","YukonR.Teslinheadwaters",2031,1457.5,1163,1858
"fixed.ER.15","YukonR.Teslinheadwaters",2032,1407.5,1116.75,1781
"fixed.ER.15","YukonR.Teslinheadwaters",2033,1335.5,1050,1678.25
"fixed.ER.15","YukonR.Teslinheadwaters",2034,1271.5,982.5,1595.75
"fixed.ER.15","YukonR.Teslinheadwaters",2035,1190,910,1507.5
"fixed.ER.15","YukonR.Teslinheadwaters",2036,1142,882.5,1464.25
"fixed.ER.15","YukonR.Teslinheadwaters",2037,1164,897.5,1495.25
"fixed.ER.15","YukonR.Teslinheadwaters",2038,1210.5,948.75,1551
"fixed.ER.15","YukonR.Teslinheadwaters",2039,1276,1005.75,1619.75
"fixed.ER.15","YukonR.Teslinheadwaters",2040,1331.5,1027.75,1655.75
"fixed.ER.15","YukonR.Teslinheadwaters",2041,1364,1061.75,1739.25
"fixed.ER.15","YukonR.Teslinheadwaters",2042,1367.5,1062.75,1716
"fixed.ER.15","YukonR.Teslinheadwaters",2043,1291,1031.75,1695
"fixed.ER.15","YukonR.Teslinheadwaters",2044,1288.5,1003.75,1651
"fixed.ER.15","YukonR.Teslinheadwaters",2045,1253,978.75,1637.25
"fixed.ER.15","YukonR.Teslinheadwaters",2046,1234,961.75,1584.25
"fixed.ER.15","YukonR.Teslinheadwaters",2047,1209,943,1549.25
"fixed.ER.15","YukonR.Teslinheadwaters",2048,1226,964.5,1578
"fixed.ER.15","YukonR.Teslinheadwaters",2049,1244,962.75,1595.75
"fixed.ER.15","YukonR.Teslinheadwaters",2050,1275.5,986,1626
"fixed.ER.15","YukonR.Teslinheadwaters",2051,1278,1003,1659
"fixed.ER.20","Big.Salmon",2024,0,0,0
"fixed.ER.20","Big.Salmon",2025,513,441,606.25
"fixed.ER.20","Big.Salmon",2026,823.5,668,1040.25
"fixed.ER.20","Big.Salmon",2027,1321.5,1033,1679
"fixed.ER.20","Big.Salmon",2028,1356,1066.75,1743
"fixed.ER.20","Big.Salmon",2029,1363.5,1053.75,1729
"fixed.ER.20","Big.Salmon",2030,1408.5,1067.75,1790.25
"fixed.ER.20","Big.Salmon",2031,1606,1201.25,2041.5
"fixed.ER.20","Big.Salmon",2032,1816,1413,2329.25
"fixed.ER.20","Big.Salmon",2033,1865.5,1474.25,2360
"fixed.ER.20","Big.Salmon",2034,1874,1482.25,2388.5
"fixed.ER.20","Big.Salmon",2035,1836.5,1460,2357
"fixed.ER.20","Big.Salmon",2036,1818.5,1439.5,2329
"fixed.ER.20","Big.Salmon",2037,1825,1438,2316.25
"fixed.ER.20","Big.Salmon",2038,1834.5,1451,2309
"fixed.ER.20","Big.Salmon",2039,1842.5,1454.5,2300.5
"fixed.ER.20","Big.Salmon",2040,1832,1473.75,2327
"fixed.ER.20","Big.Salmon",2041,1840,1480.75,2320.25
"fixed.ER.20","Big.Salmon",2042,1893.5,1522.25,2352.75
"fixed.ER.20","Big.Salmon",2043,1907,1519,2411.5
"fixed.ER.20","Big.Salmon",2044,1933.5,1536,2401.25
"fixed.ER.20","Big.Salmon",2045,1933.5,1542,2369.25
"fixed.ER.20","Big.Salmon",2046,1926,1525,2363.5
"fixed.ER.20","Big.Salmon",2047,1890.5,1512.25,2346.25
"fixed.ER.20","Big.Salmon",2048,1883.5,1481.75,2345
"fixed.ER.20","Big.Salmon",2049,1865.5,1470.5,2397.25
"fixed.ER.20","Big.Salmon",2050,1882,1536,2393.25
"fixed.ER.20","Big.Salmon",2051,1908.5,1505.75,2344.25
"fixed.ER.20","MiddleYukonR.andtribs.",2024,0,0,0
"fixed.ER.20","MiddleYukonR.andtribs.",2025,1337.5,1122,1616.25
"fixed.ER.20","MiddleYukonR.andtribs.",2026,2305.5,1860.5,2824.5
"fixed.ER.20","MiddleYukonR.andtribs.",2027,3300,2691,4133
"fixed.ER.20","MiddleYukonR.andtribs.",2028,2761,2186.75,3521.5
"fixed.ER.20","MiddleYukonR.andtribs.",2029,2634,2048,3373.25
"fixed.ER.20","MiddleYukonR.andtribs.",2030,3105,2474,4026.25
"fixed.ER.20","MiddleYukonR.andtribs.",2031,3769,2978.25,4870
"fixed.ER.20","MiddleYukonR.andtribs.",2032,4463,3455.25,5707.25
"fixed.ER.20","MiddleYukonR.andtribs.",2033,4612.5,3580.5,5715.25
"fixed.ER.20","MiddleYukonR.andtribs.",2034,4454.5,3504.75,5762.25
"fixed.ER.20","MiddleYukonR.andtribs.",2035,4440,3530.75,5692.5
"fixed.ER.20","MiddleYukonR.andtribs.",2036,4580,3658.75,5797.25
"fixed.ER.20","MiddleYukonR.andtribs.",2037,4613.5,3694.75,5797
"fixed.ER.20","MiddleYukonR.andtribs.",2038,4703,3787.25,5851.25
"fixed.ER.20","MiddleYukonR.andtribs.",2039,4727.5,3778,5849.5
"fixed.ER.20","MiddleYukonR.andtribs.",2040,4723.5,3792.25,5891
"fixed.ER.20","MiddleYukonR.andtribs.",2041,4780.5,3747,5922
"fixed.ER.20","MiddleYukonR.andtribs.",2042,4816,3837,6053.5
"fixed.ER.20","MiddleYukonR.andtribs.",2043,4854,3888.75,6146.25
"fixed.ER.20","MiddleYukonR.andtribs.",2044,4936,3934.25,6170.75
"fixed.ER.20","MiddleYukonR.andtribs.",2045,4905,3938,6056.25
"fixed.ER.20","MiddleYukonR.andtribs.",2046,4859.5,3946.5,6068.25
"fixed.ER.20","MiddleYukonR.andtribs.",2047,4859,3839,6035.25
"fixed.ER.20","MiddleYukonR.andtribs.",2048,4862.5,3848.25,5994.75
"fixed.ER.20","MiddleYukonR.andtribs.",2049,4873.5,3915,6032.75
"fixed.ER.20","MiddleYukonR.andtribs.",2050,4904,3908.25,6147
"fixed.ER.20","MiddleYukonR.andtribs.",2051,4904,3931.25,6078.5
"fixed.ER.20","Nordenskiold",2024,0,0,0
"fixed.ER.20","Nordenskiold",2025,556.5,429,763.5
"fixed.ER.20","Nordenskiold",2026,694,469,1053.5
"fixed.ER.20","Nordenskiold",2027,841,530.75,1370.25
"fixed.ER.20","Nordenskiold",2028,833,512,1427
"fixed.ER.20","Nordenskiold",2029,883,532.75,1553.5
"fixed.ER.20","Nordenskiold",2030,807.5,475,1344
"fixed.ER.20","Nordenskiold",2031,666.5,362.75,1168.5
"fixed.ER.20","Nordenskiold",2032,529,257.75,958.25
"fixed.ER.20","Nordenskiold",2033,426,193,836.5
"fixed.ER.20","Nordenskiold",2034,407,186.25,809.5
"fixed.ER.20","Nordenskiold",2035,407.5,206,764.5
"fixed.ER.20","Nordenskiold",2036,447.5,237.25,877
"fixed.ER.20","Nordenskiold",2037,517.5,269.75,967.75
"fixed.ER.20","Nordenskiold",2038,531.5,283,948.25
"fixed.ER.20","Nordenskiold",2039,542,274,983.5
"fixed.ER.20","Nordenskiold",2040,540,274.75,965
"fixed.ER.20","Nordenskiold",2041,538.5,263,991.5
"fixed.ER.20","Nordenskiold",2042,551.5,276.75,1089.75
"fixed.ER.20","Nordenskiold",2043,580,275.5,1082
"fixed.ER.20","Nordenskiold",2044,562.5,280.75,1039
"fixed.ER.20","Nordenskiold",2045,573.5,284.5,1016.25
"fixed.ER.20","Nordenskiold",2046,543.5,283.75,1037.25
"fixed.ER.20","Nordenskiold",2047,516,262.5,1025.25
"fixed.ER.20","Nordenskiold",2048,529,245.75,1007.5
"fixed.ER.20","Nordenskiold",2049,509.5,245,1007.5
"fixed.ER.20","Nordenskiold",2050,514,255.5,985
"fixed.ER.20","Nordenskiold",2051,517.5,251,994
"fixed.ER.20","NorthernYukonR.andtribs.",2024,0,0,0
"fixed.ER.20","NorthernYukonR.andtribs.",2025,605,511,719.25
"fixed.ER.20","NorthernYukonR.andtribs.",2026,987.5,790,1221.25
"fixed.ER.20","NorthernYukonR.andtribs.",2027,1377,1093.75,1744.5
"fixed.ER.20","NorthernYukonR.andtribs.",2028,1224,950.5,1521.25
"fixed.ER.20","NorthernYukonR.andtribs.",2029,1521.5,1197,1905.5
"fixed.ER.20","NorthernYukonR.andtribs.",2030,1662,1304.5,2156.25
"fixed.ER.20","NorthernYukonR.andtribs.",2031,1935,1452.5,2529.75
"fixed.ER.20","NorthernYukonR.andtribs.",2032,2246,1784.5,2778.5
"fixed.ER.20","NorthernYukonR.andtribs.",2033,2297,1837,2860.25
"fixed.ER.20","NorthernYukonR.andtribs.",2034,2316.5,1857.25,2890
"fixed.ER.20","NorthernYukonR.andtribs.",2035,2310.5,1874.5,2832.25
"fixed.ER.20","NorthernYukonR.andtribs.",2036,2305.5,1873.5,2762
"fixed.ER.20","NorthernYukonR.andtribs.",2037,2278.5,1885.75,2722.25
"fixed.ER.20","NorthernYukonR.andtribs.",2038,2249,1884.5,2671.5
"fixed.ER.20","NorthernYukonR.andtribs.",2039,2233,1883.25,2654
"fixed.ER.20","NorthernYukonR.andtribs.",2040,2246,1892.25,2715.25
"fixed.ER.20","NorthernYukonR.andtribs.",2041,2283,1893.25,2723.25
"fixed.ER.20","NorthernYukonR.andtribs.",2042,2311.5,1958.75,2821
"fixed.ER.20","NorthernYukonR.andtribs.",2043,2367.5,1993.75,2808.25
"fixed.ER.20","NorthernYukonR.andtribs.",2044,2367.5,1988.5,2820.75
"fixed.ER.20","NorthernYukonR.andtribs.",2045,2376.5,2008,2821.25
"fixed.ER.20","NorthernYukonR.andtribs.",2046,2352.5,1978.75,2798
"fixed.ER.20","NorthernYukonR.andtribs.",2047,2346,1958,2782.5
"fixed.ER.20","NorthernYukonR.andtribs.",2048,2324.5,1939.75,2761.75
"fixed.ER.20","NorthernYukonR.andtribs.",2049,2304.5,1921,2766
"fixed.ER.20","NorthernYukonR.andtribs.",2050,2301.5,1977,2739.25
"fixed.ER.20","NorthernYukonR.andtribs.",2051,2339,1944.25,2729.75
"fixed.ER.20","Pelly",2024,0,0,0
"fixed.ER.20","Pelly",2025,642,542.75,752
"fixed.ER.20","Pelly",2026,1270,1059.25,1552.75
"fixed.ER.20","Pelly",2027,1757,1435,2166
"fixed.ER.20","Pelly",2028,1135.5,935.5,1459.25
"fixed.ER.20","Pelly",2029,1193,947.75,1497.25
"fixed.ER.20","Pelly",2030,1358.5,1073.5,1787
"fixed.ER.20","Pelly",2031,1956.5,1506,2527.5
"fixed.ER.20","Pelly",2032,2553.5,2002.5,3287.25
"fixed.ER.20","Pelly",2033,2639,2039.25,3313.75
"fixed.ER.20","Pelly",2034,2475,1836.25,3125
"fixed.ER.20","Pelly",2035,2519,1872.25,3256.5
"fixed.ER.20","Pelly",2036,2774.5,2134,3474.75
"fixed.ER.20","Pelly",2037,3080.5,2432.75,3809
"fixed.ER.20","Pelly",2038,3192,2558,3939.75
"fixed.ER.20","Pelly",2039,3170.5,2550,3933
"fixed.ER.20","Pelly",2040,3157,2509.75,3889.5
"fixed.ER.20","Pelly",2041,3165.5,2557.75,3939.25
"fixed.ER.20","Pelly",2042,3290,2691.75,4033.5
"fixed.ER.20","Pelly",2043,3364.5,2735.25,4102.75
"fixed.ER.20","Pelly",2044,3376.5,2760.25,4201.5
"fixed.ER.20","Pelly",2045,3373.5,2742.5,4113.25
"fixed.ER.20","Pelly",2046,3382,2761.25,4111.75
"fixed.ER.20","Pelly",2047,3389,2791.5,4089.25
"fixed.ER.20","Pelly",2048,3420.5,2776.75,4066.25
"fixed.ER.20","Pelly",2049,3435.5,2792.75,4115.5
"fixed.ER.20","Pelly",2050,3404.5,2828.75,4177
"fixed.ER.20","Pelly",2051,3392.5,2814.75,4085.25
"fixed.ER.20","Stewart",2024,0,0,0
"fixed.ER.20","Stewart",2025,566,458,694.25
"fixed.ER.20","Stewart",2026,792.5,613,1018.5
"fixed.ER.20","Stewart",2027,897,684,1182
"fixed.ER.20","Stewart",2028,654.5,482.75,873.25
"fixed.ER.20","Stewart",2029,963.5,714,1343
"fixed.ER.20","Stewart",2030,1200.5,895.5,1637.75
"fixed.ER.20","Stewart",2031,1273,937.75,1682.25
"fixed.ER.20","Stewart",2032,1268,944.75,1686
"fixed.ER.20","Stewart",2033,1237.5,892,1660
"fixed.ER.20","Stewart",2034,1200,864.75,1668
"fixed.ER.20","Stewart",2035,1148,854,1582.75
"fixed.ER.20","Stewart",2036,1101,827.5,1516
"fixed.ER.20","Stewart",2037,1122.5,821.5,1502.5
"fixed.ER.20","Stewart",2038,1159,850,1505
"fixed.ER.20","Stewart",2039,1157.5,836.75,1547
"fixed.ER.20","Stewart",2040,1158,861,1600.25
"fixed.ER.20","Stewart",2041,1170,887,1610.25
"fixed.ER.20","Stewart",2042,1225.5,899.75,1651
"fixed.ER.20","Stewart",2043,1224.5,909.75,1668
"fixed.ER.20","Stewart",2044,1254.5,904,1627.25
"fixed.ER.20","Stewart",2045,1226,908.75,1622.25
"fixed.ER.20","Stewart",2046,1201.5,875.5,1558.25
"fixed.ER.20","Stewart",2047,1164,863,1566.25
"fixed.ER.20","Stewart",2048,1168.5,896.75,1547.25
"fixed.ER.20","Stewart",2049,1189,867.75,1629.25
"fixed.ER.20","Stewart",2050,1200,905.75,1625
"fixed.ER.20","Stewart",2051,1220.5,894,1615.5
"fixed.ER.20","UpperYukonR.",2024,0,0,0
"fixed.ER.20","UpperYukonR.",2025,657,522.75,847.5
"fixed.ER.20","UpperYukonR.",2026,929.5,655,1252
"fixed.ER.20","UpperYukonR.",2027,1040.5,704.75,1495
"fixed.ER.20","UpperYukonR.",2028,671,468.75,984.75
"fixed.ER.20","UpperYukonR.",2029,840,549.75,1255.75
"fixed.ER.20","UpperYukonR.",2030,1218.5,815.75,1840.25
"fixed.ER.20","UpperYukonR.",2031,1345.5,881.5,2017.25
"fixed.ER.20","UpperYukonR.",2032,1376.5,864.5,2142.25
"fixed.ER.20","UpperYukonR.",2033,1308,826,2125.25
"fixed.ER.20","UpperYukonR.",2034,1292,774,2041.5
"fixed.ER.20","UpperYukonR.",2035,1277.5,809.5,2028.25
"fixed.ER.20","UpperYukonR.",2036,1243.5,819.5,1942.5
"fixed.ER.20","UpperYukonR.",2037,1259.5,827.75,1919.25
"fixed.ER.20","UpperYukonR.",2038,1281,823.5,1838.5
"fixed.ER.20","UpperYukonR.",2039,1250.5,800.25,1850.75
"fixed.ER.20","UpperYukonR.",2040,1227.5,779.5,1889.5
"fixed.ER.20","UpperYukonR.",2041,1262.5,790.75,1970.75
"fixed.ER.20","UpperYukonR.",2042,1311,796.5,2043.75
"fixed.ER.20","UpperYukonR.",2043,1328.5,818.75,1991
"fixed.ER.20","UpperYukonR.",2044,1299,823.75,2012.25
"fixed.ER.20","UpperYukonR.",2045,1311.5,841.75,2023
"fixed.ER.20","UpperYukonR.",2046,1329.5,859.75,1974.5
"fixed.ER.20","UpperYukonR.",2047,1309,844.75,1964
"fixed.ER.20","UpperYukonR.",2048,1262,834.5,1916.25
"fixed.ER.20","UpperYukonR.",2049,1275.5,790.25,1974.25
"fixed.ER.20","UpperYukonR.",2050,1280.5,826.75,1920.25
"fixed.ER.20","UpperYukonR.",2051,1267.5,824.75,1855
"fixed.ER.20","Whiteandtribs.",2024,0,0,0
"fixed.ER.20","Whiteandtribs.",2025,287,231,351
"fixed.ER.20","Whiteandtribs.",2026,479.5,373.75,611.25
"fixed.ER.20","Whiteandtribs.",2027,835,645.75,1079
"fixed.ER.20","Whiteandtribs.",2028,874,676.75,1138.25
"fixed.ER.20","Whiteandtribs.",2029,689.5,521.75,896
"fixed.ER.20","Whiteandtribs.",2030,667,474,880.75
"fixed.ER.20","Whiteandtribs.",2031,807.5,599.75,1120.75
"fixed.ER.20","Whiteandtribs.",2032,1067.5,781.75,1429
"fixed.ER.20","Whiteandtribs.",2033,1205.5,916.75,1578.25
"fixed.ER.20","Whiteandtribs.",2034,1194,902,1540
"fixed.ER.20","Whiteandtribs.",2035,1134,827.5,1499
"fixed.ER.20","Whiteandtribs.",2036,1148.5,830.75,1526.25
"fixed.ER.20","Whiteandtribs.",2037,1221,912.75,1591.5
"fixed.ER.20","Whiteandtribs.",2038,1276.5,974.75,1664.75
"fixed.ER.20","Whiteandtribs.",2039,1292,1009.25,1676.25
"fixed.ER.20","Whiteandtribs.",2040,1289.5,1009,1663.75
"fixed.ER.20","Whiteandtribs.",2041,1261,982,1660.25
"fixed.ER.20","Whiteandtribs.",2042,1314,995.75,1673.5
"fixed.ER.20","Whiteandtribs.",2043,1321.5,1015.5,1716.25
"fixed.ER.20","Whiteandtribs.",2044,1332,1036.75,1715.25
"fixed.ER.20","Whiteandtribs.",2045,1347.5,1039.5,1705.25
"fixed.ER.20","Whiteandtribs.",2046,1340,1041.75,1739.5
"fixed.ER.20","Whiteandtribs.",2047,1302.5,1023.75,1706.25
"fixed.ER.20","Whiteandtribs.",2048,1348,1025.75,1728.5
"fixed.ER.20","Whiteandtribs.",2049,1357,1027.75,1734.5
"fixed.ER.20","Whiteandtribs.",2050,1366.5,1028,1690.25
"fixed.ER.20","Whiteandtribs.",2051,1322,1028,1727.25
"fixed.ER.20","YukonR.Teslinheadwaters",2024,0,0,0
"fixed.ER.20","YukonR.Teslinheadwaters",2025,1061.5,878.5,1301.25
"fixed.ER.20","YukonR.Teslinheadwaters",2026,1290.5,1028.75,1655.5
"fixed.ER.20","YukonR.Teslinheadwaters",2027,1491.5,1176.75,1910.25
"fixed.ER.20","YukonR.Teslinheadwaters",2028,1493,1187.75,1912.25
"fixed.ER.20","YukonR.Teslinheadwaters",2029,1979,1553.5,2455.75
"fixed.ER.20","YukonR.Teslinheadwaters",2030,2026,1613.5,2561.25
"fixed.ER.20","YukonR.Teslinheadwaters",2031,2020,1561.5,2506
"fixed.ER.20","YukonR.Teslinheadwaters",2032,1936.5,1515.75,2434.25
