"HCR","CU","year","H.50","H.25","H.75"
"no.fishing","MiddleYukonR.andtribs.",2044,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2045,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2046,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2047,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2048,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2049,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2050,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2051,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2052,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2053,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2054,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2055,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2056,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2057,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2058,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2059,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2060,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2061,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2062,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2063,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2064,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2065,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2066,0,0,0
"no.fishing","MiddleYukonR.andtribs.",2067,0,0,0
"no.fishing","Nordenskiold",2024,0,0,0
"no.fishing","Nordenskiold",2025,0,0,0
"no.fishing","Nordenskiold",2026,0,0,0
"no.fishing","Nordenskiold",2027,0,0,0
"no.fishing","Nordenskiold",2028,0,0,0
"no.fishing","Nordenskiold",2029,0,0,0
"no.fishing","Nordenskiold",2030,0,0,0
"no.fishing","Nordenskiold",2031,0,0,0
"no.fishing","Nordenskiold",2032,0,0,0
"no.fishing","Nordenskiold",2033,0,0,0
"no.fishing","Nordenskiold",2034,0,0,0
"no.fishing","Nordenskiold",2035,0,0,0
"no.fishing","Nordenskiold",2036,0,0,0
"no.fishing","Nordenskiold",2037,0,0,0
"no.fishing","Nordenskiold",2038,0,0,0
"no.fishing","Nordenskiold",2039,0,0,0
"no.fishing","Nordenskiold",2040,0,0,0
"no.fishing","Nordenskiold",2041,0,0,0
"no.fishing","Nordenskiold",2042,0,0,0
"no.fishing","Nordenskiold",2043,0,0,0
"no.fishing","Nordenskiold",2044,0,0,0
"no.fishing","Nordenskiold",2045,0,0,0
"no.fishing","Nordenskiold",2046,0,0,0
"no.fishing","Nordenskiold",2047,0,0,0
"no.fishing","Nordenskiold",2048,0,0,0
"no.fishing","Nordenskiold",2049,0,0,0
"no.fishing","Nordenskiold",2050,0,0,0
"no.fishing","Nordenskiold",2051,0,0,0
"no.fishing","Nordenskiold",2052,0,0,0
"no.fishing","Nordenskiold",2053,0,0,0
"no.fishing","Nordenskiold",2054,0,0,0
"no.fishing","Nordenskiold",2055,0,0,0
"no.fishing","Nordenskiold",2056,0,0,0
"no.fishing","Nordenskiold",2057,0,0,0
"no.fishing","Nordenskiold",2058,0,0,0
"no.fishing","Nordenskiold",2059,0,0,0
"no.fishing","Nordenskiold",2060,0,0,0
"no.fishing","Nordenskiold",2061,0,0,0
"no.fishing","Nordenskiold",2062,0,0,0
"no.fishing","Nordenskiold",2063,0,0,0
"no.fishing","Nordenskiold",2064,0,0,0
"no.fishing","Nordenskiold",2065,0,0,0
"no.fishing","Nordenskiold",2066,0,0,0
"no.fishing","Nordenskiold",2067,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2024,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2025,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2026,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2027,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2028,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2029,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2030,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2031,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2032,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2033,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2034,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2035,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2036,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2037,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2038,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2039,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2040,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2041,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2042,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2043,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2044,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2045,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2046,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2047,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2048,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2049,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2050,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2051,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2052,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2053,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2054,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2055,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2056,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2057,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2058,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2059,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2060,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2061,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2062,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2063,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2064,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2065,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2066,0,0,0
"no.fishing","NorthernYukonR.andtribs.",2067,0,0,0
"no.fishing","Pelly",2024,0,0,0
"no.fishing","Pelly",2025,0,0,0
"no.fishing","Pelly",2026,0,0,0
"no.fishing","Pelly",2027,0,0,0
"no.fishing","Pelly",2028,0,0,0
"no.fishing","Pelly",2029,0,0,0
"no.fishing","Pelly",2030,0,0,0
"no.fishing","Pelly",2031,0,0,0
"no.fishing","Pelly",2032,0,0,0
"no.fishing","Pelly",2033,0,0,0
"no.fishing","Pelly",2034,0,0,0
"no.fishing","Pelly",2035,0,0,0
"no.fishing","Pelly",2036,0,0,0
"no.fishing","Pelly",2037,0,0,0
"no.fishing","Pelly",2038,0,0,0
"no.fishing","Pelly",2039,0,0,0
"no.fishing","Pelly",2040,0,0,0
"no.fishing","Pelly",2041,0,0,0
"no.fishing","Pelly",2042,0,0,0
"no.fishing","Pelly",2043,0,0,0
"no.fishing","Pelly",2044,0,0,0
"no.fishing","Pelly",2045,0,0,0
"no.fishing","Pelly",2046,0,0,0
"no.fishing","Pelly",2047,0,0,0
"no.fishing","Pelly",2048,0,0,0
"no.fishing","Pelly",2049,0,0,0
"no.fishing","Pelly",2050,0,0,0
"no.fishing","Pelly",2051,0,0,0
"no.fishing","Pelly",2052,0,0,0
"no.fishing","Pelly",2053,0,0,0
"no.fishing","Pelly",2054,0,0,0
"no.fishing","Pelly",2055,0,0,0
"no.fishing","Pelly",2056,0,0,0
"no.fishing","Pelly",2057,0,0,0
"no.fishing","Pelly",2058,0,0,0
"no.fishing","Pelly",2059,0,0,0
"no.fishing","Pelly",2060,0,0,0
"no.fishing","Pelly",2061,0,0,0
"no.fishing","Pelly",2062,0,0,0
"no.fishing","Pelly",2063,0,0,0
"no.fishing","Pelly",2064,0,0,0
"no.fishing","Pelly",2065,0,0,0
"no.fishing","Pelly",2066,0,0,0
"no.fishing","Pelly",2067,0,0,0
"no.fishing","Stewart",2024,0,0,0
"no.fishing","Stewart",2025,0,0,0
"no.fishing","Stewart",2026,0,0,0
"no.fishing","Stewart",2027,0,0,0
"no.fishing","Stewart",2028,0,0,0
"no.fishing","Stewart",2029,0,0,0
"no.fishing","Stewart",2030,0,0,0
"no.fishing","Stewart",2031,0,0,0
"no.fishing","Stewart",2032,0,0,0
"no.fishing","Stewart",2033,0,0,0
"no.fishing","Stewart",2034,0,0,0
"no.fishing","Stewart",2035,0,0,0
"no.fishing","Stewart",2036,0,0,0
"no.fishing","Stewart",2037,0,0,0
"no.fishing","Stewart",2038,0,0,0
"no.fishing","Stewart",2039,0,0,0
"no.fishing","Stewart",2040,0,0,0
"no.fishing","Stewart",2041,0,0,0
"no.fishing","Stewart",2042,0,0,0
"no.fishing","Stewart",2043,0,0,0
"no.fishing","Stewart",2044,0,0,0
"no.fishing","Stewart",2045,0,0,0
"no.fishing","Stewart",2046,0,0,0
"no.fishing","Stewart",2047,0,0,0
"no.fishing","Stewart",2048,0,0,0
"no.fishing","Stewart",2049,0,0,0
"no.fishing","Stewart",2050,0,0,0
"no.fishing","Stewart",2051,0,0,0
"no.fishing","Stewart",2052,0,0,0
"no.fishing","Stewart",2053,0,0,0
"no.fishing","Stewart",2054,0,0,0
"no.fishing","Stewart",2055,0,0,0
"no.fishing","Stewart",2056,0,0,0
"no.fishing","Stewart",2057,0,0,0
"no.fishing","Stewart",2058,0,0,0
"no.fishing","Stewart",2059,0,0,0
"no.fishing","Stewart",2060,0,0,0
"no.fishing","Stewart",2061,0,0,0
"no.fishing","Stewart",2062,0,0,0
"no.fishing","Stewart",2063,0,0,0
"no.fishing","Stewart",2064,0,0,0
"no.fishing","Stewart",2065,0,0,0
"no.fishing","Stewart",2066,0,0,0
"no.fishing","Stewart",2067,0,0,0
"no.fishing","UpperYukonR.",2024,0,0,0
"no.fishing","UpperYukonR.",2025,0,0,0
"no.fishing","UpperYukonR.",2026,0,0,0
"no.fishing","UpperYukonR.",2027,0,0,0
"no.fishing","UpperYukonR.",2028,0,0,0
"no.fishing","UpperYukonR.",2029,0,0,0
"no.fishing","UpperYukonR.",2030,0,0,0
"no.fishing","UpperYukonR.",2031,0,0,0
"no.fishing","UpperYukonR.",2032,0,0,0
"no.fishing","UpperYukonR.",2033,0,0,0
"no.fishing","UpperYukonR.",2034,0,0,0
"no.fishing","UpperYukonR.",2035,0,0,0
"no.fishing","UpperYukonR.",2036,0,0,0
"no.fishing","UpperYukonR.",2037,0,0,0
"no.fishing","UpperYukonR.",2038,0,0,0
"no.fishing","UpperYukonR.",2039,0,0,0
"no.fishing","UpperYukonR.",2040,0,0,0
"no.fishing","UpperYukonR.",2041,0,0,0
"no.fishing","UpperYukonR.",2042,0,0,0
"no.fishing","UpperYukonR.",2043,0,0,0
"no.fishing","UpperYukonR.",2044,0,0,0
"no.fishing","UpperYukonR.",2045,0,0,0
"no.fishing","UpperYukonR.",2046,0,0,0
"no.fishing","UpperYukonR.",2047,0,0,0
"no.fishing","UpperYukonR.",2048,0,0,0
"no.fishing","UpperYukonR.",2049,0,0,0
"no.fishing","UpperYukonR.",2050,0,0,0
"no.fishing","UpperYukonR.",2051,0,0,0
"no.fishing","UpperYukonR.",2052,0,0,0
"no.fishing","UpperYukonR.",2053,0,0,0
"no.fishing","UpperYukonR.",2054,0,0,0
"no.fishing","UpperYukonR.",2055,0,0,0
"no.fishing","UpperYukonR.",2056,0,0,0
"no.fishing","UpperYukonR.",2057,0,0,0
"no.fishing","UpperYukonR.",2058,0,0,0
"no.fishing","UpperYukonR.",2059,0,0,0
"no.fishing","UpperYukonR.",2060,0,0,0
"no.fishing","UpperYukonR.",2061,0,0,0
"no.fishing","UpperYukonR.",2062,0,0,0
"no.fishing","UpperYukonR.",2063,0,0,0
"no.fishing","UpperYukonR.",2064,0,0,0
"no.fishing","UpperYukonR.",2065,0,0,0
"no.fishing","UpperYukonR.",2066,0,0,0
"no.fishing","UpperYukonR.",2067,0,0,0
"no.fishing","Whiteandtribs.",2024,0,0,0
"no.fishing","Whiteandtribs.",2025,0,0,0
"no.fishing","Whiteandtribs.",2026,0,0,0
"no.fishing","Whiteandtribs.",2027,0,0,0
"no.fishing","Whiteandtribs.",2028,0,0,0
"no.fishing","Whiteandtribs.",2029,0,0,0
"no.fishing","Whiteandtribs.",2030,0,0,0
"no.fishing","Whiteandtribs.",2031,0,0,0
"no.fishing","Whiteandtribs.",2032,0,0,0
"no.fishing","Whiteandtribs.",2033,0,0,0
"no.fishing","Whiteandtribs.",2034,0,0,0
"no.fishing","Whiteandtribs.",2035,0,0,0
"no.fishing","Whiteandtribs.",2036,0,0,0
"no.fishing","Whiteandtribs.",2037,0,0,0
"no.fishing","Whiteandtribs.",2038,0,0,0
"no.fishing","Whiteandtribs.",2039,0,0,0
"no.fishing","Whiteandtribs.",2040,0,0,0
"no.fishing","Whiteandtribs.",2041,0,0,0
"no.fishing","Whiteandtribs.",2042,0,0,0
"no.fishing","Whiteandtribs.",2043,0,0,0
"no.fishing","Whiteandtribs.",2044,0,0,0
"no.fishing","Whiteandtribs.",2045,0,0,0
"no.fishing","Whiteandtribs.",2046,0,0,0
"no.fishing","Whiteandtribs.",2047,0,0,0
"no.fishing","Whiteandtribs.",2048,0,0,0
"no.fishing","Whiteandtribs.",2049,0,0,0
"no.fishing","Whiteandtribs.",2050,0,0,0
"no.fishing","Whiteandtribs.",2051,0,0,0
"no.fishing","Whiteandtribs.",2052,0,0,0
"no.fishing","Whiteandtribs.",2053,0,0,0
"no.fishing","Whiteandtribs.",2054,0,0,0
"no.fishing","Whiteandtribs.",2055,0,0,0
"no.fishing","Whiteandtribs.",2056,0,0,0
"no.fishing","Whiteandtribs.",2057,0,0,0
"no.fishing","Whiteandtribs.",2058,0,0,0
"no.fishing","Whiteandtribs.",2059,0,0,0
"no.fishing","Whiteandtribs.",2060,0,0,0
"no.fishing","Whiteandtribs.",2061,0,0,0
"no.fishing","Whiteandtribs.",2062,0,0,0
"no.fishing","Whiteandtribs.",2063,0,0,0
"no.fishing","Whiteandtribs.",2064,0,0,0
"no.fishing","Whiteandtribs.",2065,0,0,0
"no.fishing","Whiteandtribs.",2066,0,0,0
"no.fishing","Whiteandtribs.",2067,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2024,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2025,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2026,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2027,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2028,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2029,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2030,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2031,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2032,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2033,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2034,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2035,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2036,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2037,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2038,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2039,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2040,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2041,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2042,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2043,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2044,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2045,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2046,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2047,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2048,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2049,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2050,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2051,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2052,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2053,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2054,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2055,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2056,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2057,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2058,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2059,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2060,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2061,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2062,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2063,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2064,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2065,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2066,0,0,0
"no.fishing","YukonR.Teslinheadwaters",2067,0,0,0
"status.quo","Big.Salmon",2024,0,0,0
"status.quo","Big.Salmon",2025,0,0,0
"status.quo","Big.Salmon",2026,0,0,311.25
"status.quo","Big.Salmon",2027,0,0,738
"status.quo","Big.Salmon",2028,0,0,762.5
"status.quo","Big.Salmon",2029,0,0,1964.5
"status.quo","Big.Salmon",2030,112,0,3497
"status.quo","Big.Salmon",2031,300.5,0,4505.75
"status.quo","Big.Salmon",2032,357,0,5805
"status.quo","Big.Salmon",2033,308.5,0,7400.5
"status.quo","Big.Salmon",2034,298.5,0,7273.75
"status.quo","Big.Salmon",2035,304.5,0,6090.75
"status.quo","Big.Salmon",2036,248.5,0,5321
"status.quo","Big.Salmon",2037,211.5,0,5323.75
"status.quo","Big.Salmon",2038,144.5,0,6427
"status.quo","Big.Salmon",2039,48.5,0,4608.5
"status.quo","Big.Salmon",2040,29,0,4336.75
"status.quo","Big.Salmon",2041,9,0,3600.5
"status.quo","Big.Salmon",2042,0,0,2662.5
"status.quo","Big.Salmon",2043,0,0,3110.25
"status.quo","Big.Salmon",2044,0,0,2639.25
"status.quo","Big.Salmon",2045,0,0,2773.25
"status.quo","Big.Salmon",2046,0,0,1838.5
"status.quo","Big.Salmon",2047,0,0,1749
"status.quo","Big.Salmon",2048,0,0,2248.75
"status.quo","Big.Salmon",2049,0,0,1970
"status.quo","Big.Salmon",2050,0,0,1416.25
"status.quo","Big.Salmon",2051,0,0,1230
"status.quo","Big.Salmon",2052,0,0,994.5
"status.quo","Big.Salmon",2053,0,0,916.25
"status.quo","Big.Salmon",2054,0,0,687.25
"status.quo","Big.Salmon",2055,0,0,585.5
"status.quo","Big.Salmon",2056,0,0,751.5
"status.quo","Big.Salmon",2057,0,0,843.25
"status.quo","Big.Salmon",2058,0,0,743.75
"status.quo","Big.Salmon",2059,0,0,935.25
"status.quo","Big.Salmon",2060,0,0,668.25
"status.quo","Big.Salmon",2061,0,0,653.25
"status.quo","Big.Salmon",2062,0,0,560.75
"status.quo","Big.Salmon",2063,0,0,506.5
"status.quo","Big.Salmon",2064,0,0,363
"status.quo","Big.Salmon",2065,0,0,149
"status.quo","Big.Salmon",2066,0,0,178.75
"status.quo","Big.Salmon",2067,0,0,164.25
"status.quo","MiddleYukonR.andtribs.",2024,0,0,0
"status.quo","MiddleYukonR.andtribs.",2025,0,0,0
"status.quo","MiddleYukonR.andtribs.",2026,0,0,1360.5
"status.quo","MiddleYukonR.andtribs.",2027,0,0,2436
"status.quo","MiddleYukonR.andtribs.",2028,0,0,2214.25
"status.quo","MiddleYukonR.andtribs.",2029,0,0,4387
"status.quo","MiddleYukonR.andtribs.",2030,274.5,0,9536.5
"status.quo","MiddleYukonR.andtribs.",2031,1026,0,12886.75
"status.quo","MiddleYukonR.andtribs.",2032,1267.5,0,16015.75
"status.quo","MiddleYukonR.andtribs.",2033,1131,0,15860.75
"status.quo","MiddleYukonR.andtribs.",2034,1012,0,14834
"status.quo","MiddleYukonR.andtribs.",2035,835.5,0,16027
"status.quo","MiddleYukonR.andtribs.",2036,734,0,16998.25
"status.quo","MiddleYukonR.andtribs.",2037,409.5,0,16221.75
"status.quo","MiddleYukonR.andtribs.",2038,342,0,17241.5
"status.quo","MiddleYukonR.andtribs.",2039,115.5,0,12588.25
"status.quo","MiddleYukonR.andtribs.",2040,69.5,0,10131.25
"status.quo","MiddleYukonR.andtribs.",2041,26,0,8733.75
"status.quo","MiddleYukonR.andtribs.",2042,2.5,0,6953
"status.quo","MiddleYukonR.andtribs.",2043,0,0,5719.25
"status.quo","MiddleYukonR.andtribs.",2044,0,0,5511.75
"status.quo","MiddleYukonR.andtribs.",2045,0,0,5368.75
"status.quo","MiddleYukonR.andtribs.",2046,0,0,5340.25
"status.quo","MiddleYukonR.andtribs.",2047,0,0,5841
"status.quo","MiddleYukonR.andtribs.",2048,0,0,5747.5
"status.quo","MiddleYukonR.andtribs.",2049,0,0,4403
"status.quo","MiddleYukonR.andtribs.",2050,0,0,4228.75
"status.quo","MiddleYukonR.andtribs.",2051,0,0,5256.75
"status.quo","MiddleYukonR.andtribs.",2052,0,0,4170.25
"status.quo","MiddleYukonR.andtribs.",2053,0,0,4197.5
"status.quo","MiddleYukonR.andtribs.",2054,0,0,2847.75
"status.quo","MiddleYukonR.andtribs.",2055,0,0,2517.25
"status.quo","MiddleYukonR.andtribs.",2056,0,0,2940.25
"status.quo","MiddleYukonR.andtribs.",2057,0,0,4068.75
"status.quo","MiddleYukonR.andtribs.",2058,0,0,3492.25
"status.quo","MiddleYukonR.andtribs.",2059,0,0,4255.5
"status.quo","MiddleYukonR.andtribs.",2060,0,0,4106.25
"status.quo","MiddleYukonR.andtribs.",2061,0,0,4736.25
"status.quo","MiddleYukonR.andtribs.",2062,0,0,3788.75
"status.quo","MiddleYukonR.andtribs.",2063,0,0,3603.5
"status.quo","MiddleYukonR.andtribs.",2064,0,0,2322.75
"status.quo","MiddleYukonR.andtribs.",2065,0,0,874.25
"status.quo","MiddleYukonR.andtribs.",2066,0,0,894.25
"status.quo","MiddleYukonR.andtribs.",2067,0,0,1135.5
"status.quo","Nordenskiold",2024,0,0,0
"status.quo","Nordenskiold",2025,0,0,0
"status.quo","Nordenskiold",2026,0,0,337.75
"status.quo","Nordenskiold",2027,0,0,629.25
"status.quo","Nordenskiold",2028,0,0,688
"status.quo","Nordenskiold",2029,0,0,2146.25
"status.quo","Nordenskiold",2030,90,0,3463.75
"status.quo","Nordenskiold",2031,349.5,0,4646.5
"status.quo","Nordenskiold",2032,458.5,0,4672
"status.quo","Nordenskiold",2033,288.5,0,4805
"status.quo","Nordenskiold",2034,307.5,0,4948
"status.quo","Nordenskiold",2035,291.5,0,4939.75
"status.quo","Nordenskiold",2036,226.5,0,4991.5
"status.quo","Nordenskiold",2037,215.5,0,4431.75
"status.quo","Nordenskiold",2038,146.5,0,3647.75
"status.quo","Nordenskiold",2039,65,0,3339.25
"status.quo","Nordenskiold",2040,11.5,0,2739.75
"status.quo","Nordenskiold",2041,3,0,2479.75
"status.quo","Nordenskiold",2042,0,0,2348.75
"status.quo","Nordenskiold",2043,0,0,1912.5
"status.quo","Nordenskiold",2044,0,0,1785.75
"status.quo","Nordenskiold",2045,0,0,1810
"status.quo","Nordenskiold",2046,0,0,1638.5
"status.quo","Nordenskiold",2047,0,0,1795.75
"status.quo","Nordenskiold",2048,0,0,1532.5
"status.quo","Nordenskiold",2049,0,0,1326.5
"status.quo","Nordenskiold",2050,0,0,1048.25
"status.quo","Nordenskiold",2051,0,0,1033.25
"status.quo","Nordenskiold",2052,0,0,1154
"status.quo","Nordenskiold",2053,0,0,1206.75
"status.quo","Nordenskiold",2054,0,0,996.25
"status.quo","Nordenskiold",2055,0,0,1062
"status.quo","Nordenskiold",2056,0,0,1461.5
"status.quo","Nordenskiold",2057,0,0,1582.25
"status.quo","Nordenskiold",2058,0,0,1208.25
"status.quo","Nordenskiold",2059,0,0,1046.75
"status.quo","Nordenskiold",2060,0,0,874.25
"status.quo","Nordenskiold",2061,0,0,924.25
"status.quo","Nordenskiold",2062,0,0,927.75
"status.quo","Nordenskiold",2063,0,0,841.75
"status.quo","Nordenskiold",2064,0,0,567.5
"status.quo","Nordenskiold",2065,0,0,503.5
"status.quo","Nordenskiold",2066,0,0,427.75
"status.quo","Nordenskiold",2067,0,0,571
"status.quo","NorthernYukonR.andtribs.",2024,0,0,0
"status.quo","NorthernYukonR.andtribs.",2025,0,0,0
"status.quo","NorthernYukonR.andtribs.",2026,0,0,621
"status.quo","NorthernYukonR.andtribs.",2027,0,0,974.75
"status.quo","NorthernYukonR.andtribs.",2028,0,0,985.75
"status.quo","NorthernYukonR.andtribs.",2029,0,0,3448
"status.quo","NorthernYukonR.andtribs.",2030,241.5,0,7261.5
"status.quo","NorthernYukonR.andtribs.",2031,405.5,0,10273.25
"status.quo","NorthernYukonR.andtribs.",2032,378.5,0,14082.5
"status.quo","NorthernYukonR.andtribs.",2033,328.5,0,17579.5
"status.quo","NorthernYukonR.andtribs.",2034,391,0,17156.25
"status.quo","NorthernYukonR.andtribs.",2035,252,0,19602
"status.quo","NorthernYukonR.andtribs.",2036,251.5,0,19635.5
"status.quo","NorthernYukonR.andtribs.",2037,182,0,14179.5
"status.quo","NorthernYukonR.andtribs.",2038,116,0,17330.5
"status.quo","NorthernYukonR.andtribs.",2039,14.5,0,11357.25
"status.quo","NorthernYukonR.andtribs.",2040,3,0,8994.25
"status.quo","NorthernYukonR.andtribs.",2041,0,0,6123
"status.quo","NorthernYukonR.andtribs.",2042,0,0,4153
"status.quo","NorthernYukonR.andtribs.",2043,0,0,5254.5
"status.quo","NorthernYukonR.andtribs.",2044,0,0,5912.25
"status.quo","NorthernYukonR.andtribs.",2045,0,0,6228
"status.quo","NorthernYukonR.andtribs.",2046,0,0,7440.25
"status.quo","NorthernYukonR.andtribs.",2047,0,0,7756.25
"status.quo","NorthernYukonR.andtribs.",2048,0,0,5683.25
"status.quo","NorthernYukonR.andtribs.",2049,0,0,3693.25
"status.quo","NorthernYukonR.andtribs.",2050,0,0,3074.75
"status.quo","NorthernYukonR.andtribs.",2051,0,0,2665.25
"status.quo","NorthernYukonR.andtribs.",2052,0,0,2612.5
"status.quo","NorthernYukonR.andtribs.",2053,0,0,2396.5
"status.quo","NorthernYukonR.andtribs.",2054,0,0,2175.5
"status.quo","NorthernYukonR.andtribs.",2055,0,0,1567.5
"status.quo","NorthernYukonR.andtribs.",2056,0,0,1447.25
"status.quo","NorthernYukonR.andtribs.",2057,0,0,1944.75
"status.quo","NorthernYukonR.andtribs.",2058,0,0,1232.25
"status.quo","NorthernYukonR.andtribs.",2059,0,0,923.5
"status.quo","NorthernYukonR.andtribs.",2060,0,0,1238
"status.quo","NorthernYukonR.andtribs.",2061,0,0,982
"status.quo","NorthernYukonR.andtribs.",2062,0,0,1064.25
"status.quo","NorthernYukonR.andtribs.",2063,0,0,1827
"status.quo","NorthernYukonR.andtribs.",2064,0,0,1100.5
"status.quo","NorthernYukonR.andtribs.",2065,0,0,301.5
"status.quo","NorthernYukonR.andtribs.",2066,0,0,152.75
"status.quo","NorthernYukonR.andtribs.",2067,0,0,172
"status.quo","Pelly",2024,0,0,0
"status.quo","Pelly",2025,0,0,0
"status.quo","Pelly",2026,0,0,391.75
"status.quo","Pelly",2027,0,0,622.25
"status.quo","Pelly",2028,0,0,568.75
"status.quo","Pelly",2029,0,0,1502.25
"status.quo","Pelly",2030,82.5,0,2634.75
"status.quo","Pelly",2031,251.5,0,3703.25
"status.quo","Pelly",2032,237,0,4427.75
"status.quo","Pelly",2033,153.5,0,4508.5
