"HCR","CU","year","S.50","S.25","S.75"
"no.fishing","MiddleYukonR.andtribs.",2041,4892,1616.75,13092.25
"no.fishing","MiddleYukonR.andtribs.",2042,4922.5,1570.75,13352.25
"no.fishing","MiddleYukonR.andtribs.",2043,4857.5,1439.25,13547.5
"no.fishing","MiddleYukonR.andtribs.",2044,4875.5,1306.5,13547
"no.fishing","MiddleYukonR.andtribs.",2045,5139.5,1178.75,13401.75
"no.fishing","MiddleYukonR.andtribs.",2046,5202,1057.75,13722
"no.fishing","MiddleYukonR.andtribs.",2047,5199.5,1042.75,14010
"no.fishing","MiddleYukonR.andtribs.",2048,5032,937.75,14024.5
"no.fishing","MiddleYukonR.andtribs.",2049,4677,843.5,14581.5
"no.fishing","MiddleYukonR.andtribs.",2050,4470,783,14273.75
"no.fishing","MiddleYukonR.andtribs.",2051,4473.5,666,14647.25
"no.fishing","MiddleYukonR.andtribs.",2052,4806,636.25,15248.5
"no.fishing","MiddleYukonR.andtribs.",2053,5208.5,624.75,14990.75
"no.fishing","MiddleYukonR.andtribs.",2054,5647.5,538.75,14634.75
"no.fishing","MiddleYukonR.andtribs.",2055,5537.5,477.5,13946.75
"no.fishing","MiddleYukonR.andtribs.",2056,5237,482.5,14752.5
"no.fishing","MiddleYukonR.andtribs.",2057,5251.5,381,15056.25
"no.fishing","MiddleYukonR.andtribs.",2058,5235,340.75,14911.25
"no.fishing","MiddleYukonR.andtribs.",2059,5352,313.75,15182.25
"no.fishing","MiddleYukonR.andtribs.",2060,4913.5,292,14995
"no.fishing","MiddleYukonR.andtribs.",2061,4448.5,277.75,15227.75
"no.fishing","MiddleYukonR.andtribs.",2062,4406.5,265,15423.25
"no.fishing","MiddleYukonR.andtribs.",2063,4251.5,235.25,15649.75
"no.fishing","MiddleYukonR.andtribs.",2064,4223.5,199.25,15569.25
"no.fishing","MiddleYukonR.andtribs.",2065,4151.5,199.75,15387.5
"no.fishing","MiddleYukonR.andtribs.",2066,3978,156,15595.25
"no.fishing","MiddleYukonR.andtribs.",2067,3855.5,134,14939.25
"no.fishing","Nordenskiold",2024,1412,1312.75,1521.25
"no.fishing","Nordenskiold",2025,1746.5,1412.5,2193.5
"no.fishing","Nordenskiold",2026,1722,1265.75,2508
"no.fishing","Nordenskiold",2027,1511.5,1009,2261
"no.fishing","Nordenskiold",2028,1385.5,875.75,2316.5
"no.fishing","Nordenskiold",2029,1566.5,1032,3000.75
"no.fishing","Nordenskiold",2030,1740,982.75,3111
"no.fishing","Nordenskiold",2031,1764.5,928.5,3321.5
"no.fishing","Nordenskiold",2032,1690.5,850,3439
"no.fishing","Nordenskiold",2033,1625.5,756.75,3524
"no.fishing","Nordenskiold",2034,1699,744,3544.25
"no.fishing","Nordenskiold",2035,1677,717.25,3675.75
"no.fishing","Nordenskiold",2036,1674,643.25,3600.75
"no.fishing","Nordenskiold",2037,1604.5,579.5,3677.75
"no.fishing","Nordenskiold",2038,1492,511,3739.25
"no.fishing","Nordenskiold",2039,1527,472,3728
"no.fishing","Nordenskiold",2040,1455.5,439.75,3980.75
"no.fishing","Nordenskiold",2041,1504.5,415,4033.25
"no.fishing","Nordenskiold",2042,1515,423.25,4105.5
"no.fishing","Nordenskiold",2043,1507.5,379.25,4280.5
"no.fishing","Nordenskiold",2044,1677,397.5,4053.25
"no.fishing","Nordenskiold",2045,1584,360.25,3790
"no.fishing","Nordenskiold",2046,1476.5,327.25,3885
"no.fishing","Nordenskiold",2047,1500,292,3981.5
"no.fishing","Nordenskiold",2048,1434,255.75,3969
"no.fishing","Nordenskiold",2049,1370.5,214,3939.25
"no.fishing","Nordenskiold",2050,1354,180.5,4178.25
"no.fishing","Nordenskiold",2051,1339,178.5,4354.75
"no.fishing","Nordenskiold",2052,1330,147.25,4256.5
"no.fishing","Nordenskiold",2053,1232.5,126.75,4291.75
"no.fishing","Nordenskiold",2054,1168,112.25,4232.75
"no.fishing","Nordenskiold",2055,1161.5,76.75,4375
"no.fishing","Nordenskiold",2056,1128.5,68.5,4121.25
"no.fishing","Nordenskiold",2057,1132,59.75,4021.25
"no.fishing","Nordenskiold",2058,995.5,63,3808.75
"no.fishing","Nordenskiold",2059,1031,52,3980.75
"no.fishing","Nordenskiold",2060,1136.5,0,4204.25
"no.fishing","Nordenskiold",2061,1048,0,4010.75
"no.fishing","Nordenskiold",2062,994,0,4168
"no.fishing","Nordenskiold",2063,1001.5,0,3857.75
"no.fishing","Nordenskiold",2064,963,0,3636
"no.fishing","Nordenskiold",2065,878.5,0,3817.25
"no.fishing","Nordenskiold",2066,848.5,0,3827.5
"no.fishing","Nordenskiold",2067,898,0,3690.5
"no.fishing","NorthernYukonR.andtribs.",2024,2522.5,2238.75,2790
"no.fishing","NorthernYukonR.andtribs.",2025,3018.5,2527.25,3754
"no.fishing","NorthernYukonR.andtribs.",2026,3095,2330.75,4128
"no.fishing","NorthernYukonR.andtribs.",2027,2277.5,1626.25,3210.5
"no.fishing","NorthernYukonR.andtribs.",2028,1636.5,1125.5,2473.5
"no.fishing","NorthernYukonR.andtribs.",2029,2103.5,1334.75,3302.75
"no.fishing","NorthernYukonR.andtribs.",2030,2489.5,1445.25,3995
"no.fishing","NorthernYukonR.andtribs.",2031,2521,1463.25,4475
"no.fishing","NorthernYukonR.andtribs.",2032,2429.5,1273.75,4398
"no.fishing","NorthernYukonR.andtribs.",2033,2061,973.75,4058
"no.fishing","NorthernYukonR.andtribs.",2034,2003,826.25,4132.5
"no.fishing","NorthernYukonR.andtribs.",2035,2218.5,870.5,4854.75
"no.fishing","NorthernYukonR.andtribs.",2036,2308.5,841.5,5029.75
"no.fishing","NorthernYukonR.andtribs.",2037,2334,834.75,5321.25
"no.fishing","NorthernYukonR.andtribs.",2038,2197.5,711,5404.75
"no.fishing","NorthernYukonR.andtribs.",2039,2106.5,588.5,5238
"no.fishing","NorthernYukonR.andtribs.",2040,2126,542,5272
"no.fishing","NorthernYukonR.andtribs.",2041,2133.5,578.5,5596.75
"no.fishing","NorthernYukonR.andtribs.",2042,2218,557.25,6037.75
"no.fishing","NorthernYukonR.andtribs.",2043,2205.5,513.25,6207.25
"no.fishing","NorthernYukonR.andtribs.",2044,2146.5,421.25,6268.75
"no.fishing","NorthernYukonR.andtribs.",2045,2026.5,353.75,5975.25
"no.fishing","NorthernYukonR.andtribs.",2046,2086.5,335.5,6040.25
"no.fishing","NorthernYukonR.andtribs.",2047,2023.5,320.25,6611.25
"no.fishing","NorthernYukonR.andtribs.",2048,2057,300.5,6337.75
"no.fishing","NorthernYukonR.andtribs.",2049,1951,250,6348.5
"no.fishing","NorthernYukonR.andtribs.",2050,1890,214.5,6662
"no.fishing","NorthernYukonR.andtribs.",2051,1814.5,205,6610.75
"no.fishing","NorthernYukonR.andtribs.",2052,1904,184.75,6702.25
"no.fishing","NorthernYukonR.andtribs.",2053,1906,172.25,7102.25
"no.fishing","NorthernYukonR.andtribs.",2054,1879,151.25,6850.5
"no.fishing","NorthernYukonR.andtribs.",2055,1796.5,125.75,7019.25
"no.fishing","NorthernYukonR.andtribs.",2056,1689,111.5,7193.75
"no.fishing","NorthernYukonR.andtribs.",2057,1666.5,102.5,6857.75
"no.fishing","NorthernYukonR.andtribs.",2058,1561,95.75,6340.75
"no.fishing","NorthernYukonR.andtribs.",2059,1412.5,89.25,6943.75
"no.fishing","NorthernYukonR.andtribs.",2060,1447.5,73.75,6864.25
"no.fishing","NorthernYukonR.andtribs.",2061,1239.5,62,7727.75
"no.fishing","NorthernYukonR.andtribs.",2062,1170.5,58.5,7583
"no.fishing","NorthernYukonR.andtribs.",2063,1149.5,0,7584.75
"no.fishing","NorthernYukonR.andtribs.",2064,1093,0,7227.75
"no.fishing","NorthernYukonR.andtribs.",2065,1028,0,7513.25
"no.fishing","NorthernYukonR.andtribs.",2066,1037,0,7838
"no.fishing","NorthernYukonR.andtribs.",2067,970,0,7790.5
"no.fishing","Pelly",2024,1756,1625,1921
"no.fishing","Pelly",2025,2167.5,1832,2642.75
"no.fishing","Pelly",2026,2102.5,1585,2774
"no.fishing","Pelly",2027,1606,1201.5,2180
"no.fishing","Pelly",2028,1080,756.75,1518.75
"no.fishing","Pelly",2029,1082.5,768.75,1570.75
"no.fishing","Pelly",2030,1113,750.25,1787
"no.fishing","Pelly",2031,1192.5,716.5,1990.5
"no.fishing","Pelly",2032,1117,596,1900.5
"no.fishing","Pelly",2033,889.5,457,1639.5
"no.fishing","Pelly",2034,734,350,1418.75
"no.fishing","Pelly",2035,757.5,339.25,1533.25
"no.fishing","Pelly",2036,781.5,321.5,1774.5
"no.fishing","Pelly",2037,781.5,290,1805.5
"no.fishing","Pelly",2038,669.5,238,1754
"no.fishing","Pelly",2039,554,194.25,1568
"no.fishing","Pelly",2040,500,162.75,1477.25
"no.fishing","Pelly",2041,501,150.5,1667.5
"no.fishing","Pelly",2042,470,139.75,1762.25
"no.fishing","Pelly",2043,444,122.75,1789.25
"no.fishing","Pelly",2044,390.5,102.75,1699.5
"no.fishing","Pelly",2045,346.5,87,1589.25
"no.fishing","Pelly",2046,329,74.75,1556.75
"no.fishing","Pelly",2047,336,71.5,1628.25
"no.fishing","Pelly",2048,317,63.75,1766
"no.fishing","Pelly",2049,305.5,57.75,1727.5
"no.fishing","Pelly",2050,274,0,1693
"no.fishing","Pelly",2051,273,0,1643.75
"no.fishing","Pelly",2052,258,0,1662.5
"no.fishing","Pelly",2053,250.5,0,1810.25
"no.fishing","Pelly",2054,232.5,0,1923.25
"no.fishing","Pelly",2055,201.5,0,1944.75
"no.fishing","Pelly",2056,170,0,1862.5
"no.fishing","Pelly",2057,164,0,1817.75
"no.fishing","Pelly",2058,154.5,0,1926.5
"no.fishing","Pelly",2059,149,0,2063.75
"no.fishing","Pelly",2060,136,0,2153.5
"no.fishing","Pelly",2061,120,0,1989
"no.fishing","Pelly",2062,110,0,2041.25
"no.fishing","Pelly",2063,102.5,0,1991
"no.fishing","Pelly",2064,103,0,2030.25
"no.fishing","Pelly",2065,92.5,0,2055
"no.fishing","Pelly",2066,88,0,2038.25
"no.fishing","Pelly",2067,85,0,2115.5
"no.fishing","Stewart",2024,2118,1839.5,2426
"no.fishing","Stewart",2025,2237.5,1740,2827.25
"no.fishing","Stewart",2026,2039,1416,2883.5
"no.fishing","Stewart",2027,1532.5,1037,2304.5
"no.fishing","Stewart",2028,1069,643.75,1726
"no.fishing","Stewart",2029,1549,908.25,2585.75
"no.fishing","Stewart",2030,1986.5,1109.75,3485.25
"no.fishing","Stewart",2031,2011.5,1060.75,3756.5
"no.fishing","Stewart",2032,1760,898.25,3766
"no.fishing","Stewart",2033,1579.5,740.25,3776.75
"no.fishing","Stewart",2034,1578,630,3662.5
"no.fishing","Stewart",2035,1699.5,693.5,3857.75
"no.fishing","Stewart",2036,1828.5,721.75,3935.75
"no.fishing","Stewart",2037,1757,705,3976
"no.fishing","Stewart",2038,1602.5,618.75,3906.75
"no.fishing","Stewart",2039,1549.5,534.75,3989.5
"no.fishing","Stewart",2040,1583.5,485.25,4203.25
"no.fishing","Stewart",2041,1733,519.75,4293
"no.fishing","Stewart",2042,1704.5,508.5,4361.75
"no.fishing","Stewart",2043,1555.5,437.75,4383.25
"no.fishing","Stewart",2044,1665.5,402.5,4323.75
"no.fishing","Stewart",2045,1631,373,4411
"no.fishing","Stewart",2046,1776,354,4335.75
"no.fishing","Stewart",2047,1829.5,313.75,4426.5
"no.fishing","Stewart",2048,1768,286,4763.25
"no.fishing","Stewart",2049,1716.5,266.25,4867.25
"no.fishing","Stewart",2050,1583.5,231,4824
"no.fishing","Stewart",2051,1626.5,206,4518
"no.fishing","Stewart",2052,1516.5,207.5,4523
"no.fishing","Stewart",2053,1573,199.75,4490
"no.fishing","Stewart",2054,1482.5,167,4428.25
"no.fishing","Stewart",2055,1316,147.75,4491.25
"no.fishing","Stewart",2056,1165.5,123.5,4587.25
"no.fishing","Stewart",2057,1252.5,121.75,4889.75
"no.fishing","Stewart",2058,1245.5,99.75,4799.75
"no.fishing","Stewart",2059,1259,114.75,4897
"no.fishing","Stewart",2060,1400.5,85.5,4723.75
"no.fishing","Stewart",2061,1281,74.25,4884.25
"no.fishing","Stewart",2062,1310.5,70.25,4518
"no.fishing","Stewart",2063,1218,65.75,4414.25
"no.fishing","Stewart",2064,1095,44.25,4175.75
"no.fishing","Stewart",2065,1090,0,4351.5
"no.fishing","Stewart",2066,1136.5,0,4480
"no.fishing","Stewart",2067,1202,0,4635.25
"no.fishing","UpperYukonR.",2024,2421,2248,2590
"no.fishing","UpperYukonR.",2025,2284.5,1907.5,2856.25
"no.fishing","UpperYukonR.",2026,2206,1609,2978.5
"no.fishing","UpperYukonR.",2027,1852,1294,2762.75
"no.fishing","UpperYukonR.",2028,1093.5,749.5,1795
"no.fishing","UpperYukonR.",2029,1339,853.75,2209.5
"no.fishing","UpperYukonR.",2030,1930.5,1215.5,3284.5
"no.fishing","UpperYukonR.",2031,2025.5,1132,3605
"no.fishing","UpperYukonR.",2032,1893,940.25,3704.75
"no.fishing","UpperYukonR.",2033,1650,771.75,3342.75
"no.fishing","UpperYukonR.",2034,1433,617,3214.25
"no.fishing","UpperYukonR.",2035,1629.5,649.25,3522
"no.fishing","UpperYukonR.",2036,1809.5,729.5,3982
"no.fishing","UpperYukonR.",2037,1826.5,705,4136.25
"no.fishing","UpperYukonR.",2038,1767.5,611,4174
"no.fishing","UpperYukonR.",2039,1565.5,515,4098
"no.fishing","UpperYukonR.",2040,1556.5,429.75,4134.75
"no.fishing","UpperYukonR.",2041,1599.5,425,4295.25
"no.fishing","UpperYukonR.",2042,1660,427.75,4266
"no.fishing","UpperYukonR.",2043,1619,384.5,4419.25
"no.fishing","UpperYukonR.",2044,1568.5,325,4203.25
"no.fishing","UpperYukonR.",2045,1454,290.75,4259.25
"no.fishing","UpperYukonR.",2046,1435,256.25,4558.25
"no.fishing","UpperYukonR.",2047,1422,258,4834
"no.fishing","UpperYukonR.",2048,1436,245,4844.25
"no.fishing","UpperYukonR.",2049,1406,215.25,4797
"no.fishing","UpperYukonR.",2050,1413,188.75,4811.5
"no.fishing","UpperYukonR.",2051,1385.5,160,4858
"no.fishing","UpperYukonR.",2052,1314,143.5,5106.25
"no.fishing","UpperYukonR.",2053,1256.5,149,4913.5
"no.fishing","UpperYukonR.",2054,1205.5,132.75,5115.25
"no.fishing","UpperYukonR.",2055,1172.5,108.75,4902.25
"no.fishing","UpperYukonR.",2056,1174,98.75,4799
"no.fishing","UpperYukonR.",2057,1088.5,82.75,5329.25
"no.fishing","UpperYukonR.",2058,1142,70.25,5523.5
"no.fishing","UpperYukonR.",2059,1078.5,67.25,5486.75
"no.fishing","UpperYukonR.",2060,1021,59.5,5633.75
"no.fishing","UpperYukonR.",2061,993,37.5,5262.75
"no.fishing","UpperYukonR.",2062,944.5,0,5234.75
"no.fishing","UpperYukonR.",2063,958,0,5240.5
"no.fishing","UpperYukonR.",2064,933,0,5454.75
"no.fishing","UpperYukonR.",2065,910.5,0,5570.25
"no.fishing","UpperYukonR.",2066,893.5,0,5624.75
"no.fishing","UpperYukonR.",2067,916,0,5576
"no.fishing","Whiteandtribs.",2024,1242.5,966.75,1564
"no.fishing","Whiteandtribs.",2025,1693,1314,2106.75
"no.fishing","Whiteandtribs.",2026,1946,1451,2530.5
"no.fishing","Whiteandtribs.",2027,2162.5,1553.75,2889.5
"no.fishing","Whiteandtribs.",2028,1812.5,1233.5,2561.75
"no.fishing","Whiteandtribs.",2029,1522,996.75,2172
"no.fishing","Whiteandtribs.",2030,1556,962.25,2380.25
"no.fishing","Whiteandtribs.",2031,1724.5,1054.25,2895.5
"no.fishing","Whiteandtribs.",2032,1877.5,1029.75,3121
"no.fishing","Whiteandtribs.",2033,1862,1004.75,3108.5
"no.fishing","Whiteandtribs.",2034,1761,871.75,3024.5
"no.fishing","Whiteandtribs.",2035,1670,774.5,2982.25
"no.fishing","Whiteandtribs.",2036,1681.5,759,3030.75
"no.fishing","Whiteandtribs.",2037,1760.5,742.75,3372
"no.fishing","Whiteandtribs.",2038,1662.5,702.75,3549.75
"no.fishing","Whiteandtribs.",2039,1665,670.25,3655.25
"no.fishing","Whiteandtribs.",2040,1627.5,592,3649
"no.fishing","Whiteandtribs.",2041,1630.5,583.5,3604.25
"no.fishing","Whiteandtribs.",2042,1580.5,551.75,3709.25
"no.fishing","Whiteandtribs.",2043,1539,529.75,3789.25
"no.fishing","Whiteandtribs.",2044,1541.5,493.5,3714
"no.fishing","Whiteandtribs.",2045,1500,440.75,3788
"no.fishing","Whiteandtribs.",2046,1473.5,443.25,3858.5
"no.fishing","Whiteandtribs.",2047,1426.5,421,4077.5
"no.fishing","Whiteandtribs.",2048,1468.5,400.5,4128
"no.fishing","Whiteandtribs.",2049,1530.5,366,4268
"no.fishing","Whiteandtribs.",2050,1542.5,345.75,4335.5
"no.fishing","Whiteandtribs.",2051,1423,326.25,4402
"no.fishing","Whiteandtribs.",2052,1481,301,4339.5
"no.fishing","Whiteandtribs.",2053,1477.5,269.25,4377
"no.fishing","Whiteandtribs.",2054,1477,255,4313
"no.fishing","Whiteandtribs.",2055,1421,241.25,4330.25
"no.fishing","Whiteandtribs.",2056,1350,216,4519.75
"no.fishing","Whiteandtribs.",2057,1393,204,4591.5
"no.fishing","Whiteandtribs.",2058,1459.5,191,4574.5
"no.fishing","Whiteandtribs.",2059,1451.5,183.75,4600.5
"no.fishing","Whiteandtribs.",2060,1424,168.5,4530.75
"no.fishing","Whiteandtribs.",2061,1452.5,146,4722
"no.fishing","Whiteandtribs.",2062,1441,119.25,4642.25
"no.fishing","Whiteandtribs.",2063,1423.5,112.5,4712.25
"no.fishing","Whiteandtribs.",2064,1406,98,4858.75
"no.fishing","Whiteandtribs.",2065,1357.5,86.25,4600.75
"no.fishing","Whiteandtribs.",2066,1343.5,73.75,4452
"no.fishing","Whiteandtribs.",2067,1331,71,4384.25
"no.fishing","YukonR.Teslinheadwaters",2024,3956,3501.25,4407
"no.fishing","YukonR.Teslinheadwaters",2025,4617,3809.75,5730.75
"no.fishing","YukonR.Teslinheadwaters",2026,4170.5,3092,5810
"no.fishing","YukonR.Teslinheadwaters",2027,3330.5,2394,5080.5
"no.fishing","YukonR.Teslinheadwaters",2028,3357,2154,5311.75
"no.fishing","YukonR.Teslinheadwaters",2029,4706.5,2988,7537.25
"no.fishing","YukonR.Teslinheadwaters",2030,5096,3132.25,8325
"no.fishing","YukonR.Teslinheadwaters",2031,5002,2911,8310.5
"no.fishing","YukonR.Teslinheadwaters",2032,4680,2655,8733
"no.fishing","YukonR.Teslinheadwaters",2033,4609.5,2343.25,8900
"no.fishing","YukonR.Teslinheadwaters",2034,4776.5,2345.5,9071.5
"no.fishing","YukonR.Teslinheadwaters",2035,4529.5,2320.25,8002.25
"no.fishing","YukonR.Teslinheadwaters",2036,4345.5,2209.25,7994.5
"no.fishing","YukonR.Teslinheadwaters",2037,4148.5,1965.75,8063.75
"no.fishing","YukonR.Teslinheadwaters",2038,4186,1837.5,7692.5
"no.fishing","YukonR.Teslinheadwaters",2039,4179,1868.5,7954.5
"no.fishing","YukonR.Teslinheadwaters",2040,4446,1904.25,8589
"no.fishing","YukonR.Teslinheadwaters",2041,4465,1856,9115.5
"no.fishing","YukonR.Teslinheadwaters",2042,4628.5,1779.75,9469.5
"no.fishing","YukonR.Teslinheadwaters",2043,4500.5,1687,9832.5
"no.fishing","YukonR.Teslinheadwaters",2044,4511,1567.5,9747.5
"no.fishing","YukonR.Teslinheadwaters",2045,4401.5,1469.75,9193
"no.fishing","YukonR.Teslinheadwaters",2046,4292.5,1431.25,8561.25
"no.fishing","YukonR.Teslinheadwaters",2047,4058,1256.25,8196.75
"no.fishing","YukonR.Teslinheadwaters",2048,4000.5,1175.5,8512
"no.fishing","YukonR.Teslinheadwaters",2049,3821,1043.25,7785.5
"no.fishing","YukonR.Teslinheadwaters",2050,3656.5,1105.5,7859
"no.fishing","YukonR.Teslinheadwaters",2051,3857.5,1068.75,8265.5
"no.fishing","YukonR.Teslinheadwaters",2052,3846.5,1018,9249.75
"no.fishing","YukonR.Teslinheadwaters",2053,3748.5,1006,9386.75
"no.fishing","YukonR.Teslinheadwaters",2054,3784,890.75,8597.25
"no.fishing","YukonR.Teslinheadwaters",2055,3795,740.75,8156
"no.fishing","YukonR.Teslinheadwaters",2056,3452,729.5,8142
"no.fishing","YukonR.Teslinheadwaters",2057,3315.5,650.5,7756.25
"no.fishing","YukonR.Teslinheadwaters",2058,3482.5,602,8363.75
"no.fishing","YukonR.Teslinheadwaters",2059,3192,528,7988.75
"no.fishing","YukonR.Teslinheadwaters",2060,3057.5,607.75,7977.5
"no.fishing","YukonR.Teslinheadwaters",2061,3077,543.75,7906.25
"no.fishing","YukonR.Teslinheadwaters",2062,3149,519.25,8313.25
"no.fishing","YukonR.Teslinheadwaters",2063,3229.5,532,8910
"no.fishing","YukonR.Teslinheadwaters",2064,2940,480,8812
"no.fishing","YukonR.Teslinheadwaters",2065,3102.5,430.5,8454.5
"no.fishing","YukonR.Teslinheadwaters",2066,3077,348.5,8144.5
"no.fishing","YukonR.Teslinheadwaters",2067,2846,309.5,7665.75
"status.quo","Big.Salmon",2024,1904,1837,1961
"status.quo","Big.Salmon",2025,2001,1732.75,2355.25
"status.quo","Big.Salmon",2026,1707.5,1361,2234.25
"status.quo","Big.Salmon",2027,1778,1360.5,2425.75
"status.quo","Big.Salmon",2028,1786.5,1278.5,2444.75
"status.quo","Big.Salmon",2029,1728,1210.5,2435.25
"status.quo","Big.Salmon",2030,1698,1150.5,2463
"status.quo","Big.Salmon",2031,1626.5,1021.75,2537.5
"status.quo","Big.Salmon",2032,1563.5,901.5,2661.75
"status.quo","Big.Salmon",2033,1504.5,834,2691.5
"status.quo","Big.Salmon",2034,1478.5,830.75,2675.5
"status.quo","Big.Salmon",2035,1380.5,777.75,2755.5
"status.quo","Big.Salmon",2036,1361,694,2785.75
"status.quo","Big.Salmon",2037,1294,577,2836.5
"status.quo","Big.Salmon",2038,1271,516,2802.5
"status.quo","Big.Salmon",2039,1242.5,475.75,2891.75
"status.quo","Big.Salmon",2040,1169.5,439.25,2734.25
"status.quo","Big.Salmon",2041,1134,409.5,2621
"status.quo","Big.Salmon",2042,1100.5,347.5,2598.75
"status.quo","Big.Salmon",2043,1101,291.75,2689.75
"status.quo","Big.Salmon",2044,1037.5,262,2766
"status.quo","Big.Salmon",2045,998,242.5,2564.5
"status.quo","Big.Salmon",2046,984.5,225.5,2659.5
"status.quo","Big.Salmon",2047,925,198.25,2670.25
"status.quo","Big.Salmon",2048,913,176.5,2743.25
"status.quo","Big.Salmon",2049,841.5,146.75,2529.25
"status.quo","Big.Salmon",2050,843.5,132,2758.75
"status.quo","Big.Salmon",2051,830.5,113.75,2658.5
"status.quo","Big.Salmon",2052,721,101,2647.25
"status.quo","Big.Salmon",2053,672,85.5,2700.75
"status.quo","Big.Salmon",2054,681.5,80,2741.5
"status.quo","Big.Salmon",2055,663,69.25,2649.5
"status.quo","Big.Salmon",2056,621.5,58.75,2597.5
"status.quo","Big.Salmon",2057,580,53,2784.5
"status.quo","Big.Salmon",2058,525.5,0,2578.75
"status.quo","Big.Salmon",2059,477.5,0,2664.75
"status.quo","Big.Salmon",2060,494.5,0,2670
"status.quo","Big.Salmon",2061,432,0,2559.75
"status.quo","Big.Salmon",2062,399,0,2558.75
"status.quo","Big.Salmon",2063,376.5,0,2609
"status.quo","Big.Salmon",2064,362.5,0,2415.5
"status.quo","Big.Salmon",2065,332.5,0,2546.75
"status.quo","Big.Salmon",2066,312.5,0,2504.75
"status.quo","Big.Salmon",2067,355,0,2344.75
"status.quo","MiddleYukonR.andtribs.",2024,6316,6092,6584.25
"status.quo","MiddleYukonR.andtribs.",2025,6532,5442.75,7880.75
"status.quo","MiddleYukonR.andtribs.",2026,6413.5,4923,8380.25
"status.quo","MiddleYukonR.andtribs.",2027,5796,4214.75,7944.25
"status.quo","MiddleYukonR.andtribs.",2028,4388,3083.75,6070.5
"status.quo","MiddleYukonR.andtribs.",2029,4312.5,2923,6291.75
"status.quo","MiddleYukonR.andtribs.",2030,5755,3649.5,8733.5
"status.quo","MiddleYukonR.andtribs.",2031,5925.5,3491.75,9392.5
"status.quo","MiddleYukonR.andtribs.",2032,5513,3287,9081.25
"status.quo","MiddleYukonR.andtribs.",2033,4973.5,2809,8856.5
"status.quo","MiddleYukonR.andtribs.",2034,4686,2388.75,8642.75
"status.quo","MiddleYukonR.andtribs.",2035,4841.5,2247.5,9023
"status.quo","MiddleYukonR.andtribs.",2036,5195.5,2357,10047
"status.quo","MiddleYukonR.andtribs.",2037,5079.5,2336,10001.25
"status.quo","MiddleYukonR.andtribs.",2038,4755.5,2099.5,9814.75
"status.quo","MiddleYukonR.andtribs.",2039,4540,1686.25,9813.5
"status.quo","MiddleYukonR.andtribs.",2040,4369.5,1575.5,9990
"status.quo","MiddleYukonR.andtribs.",2041,4324.5,1500.5,9916.25
"status.quo","MiddleYukonR.andtribs.",2042,4471.5,1416.75,10229.25
"status.quo","MiddleYukonR.andtribs.",2043,4394.5,1345,10139.5
"status.quo","MiddleYukonR.andtribs.",2044,4116.5,1174.5,9958.25
"status.quo","MiddleYukonR.andtribs.",2045,4013,1018,10147.5
"status.quo","MiddleYukonR.andtribs.",2046,3867,950,9997.75
"status.quo","MiddleYukonR.andtribs.",2047,4098.5,941.25,9556.75
"status.quo","MiddleYukonR.andtribs.",2048,4239,894.5,10047.25
"status.quo","MiddleYukonR.andtribs.",2049,4095,801.25,10246.25
"status.quo","MiddleYukonR.andtribs.",2050,4196,695,10446.75
"status.quo","MiddleYukonR.andtribs.",2051,4210.5,641.75,10152.25
"status.quo","MiddleYukonR.andtribs.",2052,4036,538.5,10178.75
"status.quo","MiddleYukonR.andtribs.",2053,3891,580,9759.25
"status.quo","MiddleYukonR.andtribs.",2054,3818,565.75,10016.5
"status.quo","MiddleYukonR.andtribs.",2055,3827.5,488.5,10584.75
"status.quo","MiddleYukonR.andtribs.",2056,3475,403.75,10043
"status.quo","MiddleYukonR.andtribs.",2057,3331,391.75,10885.75
"status.quo","MiddleYukonR.andtribs.",2058,3030.5,363.75,10648.25
"status.quo","MiddleYukonR.andtribs.",2059,3083,345.5,10369.25
"status.quo","MiddleYukonR.andtribs.",2060,2988,311.75,10328.5
"status.quo","MiddleYukonR.andtribs.",2061,2781.5,277,10116
"status.quo","MiddleYukonR.andtribs.",2062,2519.5,249.75,9389
"status.quo","MiddleYukonR.andtribs.",2063,2508,236.75,9817.75
"status.quo","MiddleYukonR.andtribs.",2064,2558,185,10105.25
"status.quo","MiddleYukonR.andtribs.",2065,2337.5,152.75,9961.25
"status.quo","MiddleYukonR.andtribs.",2066,2362,145.75,9338
"status.quo","MiddleYukonR.andtribs.",2067,2331,128.75,9316.5
"status.quo","Nordenskiold",2024,1407,1310.75,1508
"status.quo","Nordenskiold",2025,1720,1385.25,2180
"status.quo","Nordenskiold",2026,1684,1216.5,2446.25
"status.quo","Nordenskiold",2027,1487.5,1034,2358.75
"status.quo","Nordenskiold",2028,1461,956.75,2436.25
"status.quo","Nordenskiold",2029,1733,1087,3057.75
"status.quo","Nordenskiold",2030,1738.5,1038.5,3368.25
"status.quo","Nordenskiold",2031,1714.5,940.5,3478.25
"status.quo","Nordenskiold",2032,1665,843,3365
"status.quo","Nordenskiold",2033,1601,748.75,3403
"status.quo","Nordenskiold",2034,1535,718,3328.5
"status.quo","Nordenskiold",2035,1558,679.5,3257.5
"status.quo","Nordenskiold",2036,1454,596.75,3194
"status.quo","Nordenskiold",2037,1379.5,526,3334.5
"status.quo","Nordenskiold",2038,1409,479,3107
"status.quo","Nordenskiold",2039,1381.5,414.75,3112.25
